2020-01-18 @Tufts                    96  Amherst                  78           
2020-01-18  Southeastern FL          92 @Ave Maria                72           
2020-01-18 @Bates                    98  Hamilton                 81           
2020-01-18  Baylor                   75 @Oklahoma St              68           
2020-01-18 @Belmont                  77  Morehead St              59           
2020-01-18  Morehouse                73 @Benedict                 72           
2020-01-18  Clarion                  93 @Edinboro                 81           
2020-01-18 @N Kentucky               75  Cleveland St             49           
2020-01-18  Colby                    73 @Williams                 61           
2020-01-18 @UC San Diego             87  CS San Bern.             59           
2020-01-18 @WI Green Bay             83  Detroit                  80           
2020-01-18 @Southern Nazarene        88  East Central OK          63           
2020-01-18 @FL Southern              81  Palm Beach Atl           79           
2020-01-18  Savannah St              82 @Fort Valley St           77           
2020-01-18 @Frank & Marsh            74  Muhlenberg               72 O1        
2020-01-18  Houston                  65 @Wichita St               54           
2020-01-18  IL Chicago               75 @IUPUI                    66           
2020-01-18 @Ripon                    91  Illinois Col             64           
2020-01-18 @Texas Tech               72  Iowa St                  52           
2020-01-18  Kansas                   66 @Texas                    57           
2020-01-18 @Kansas St                84  West Virginia            68           
2020-01-18 @Lake Erie               104  Tiffin                   82           
2020-01-18  LeMoyne-Owen             88 @Spring Hill              79           
2020-01-18 @Truman St                85  Lewis                    58           
2020-01-18 @W Texas A&M              92  Lubbock Chr              68           
2020-01-18  MA Boston                72 @RI College               68           
2020-01-18  St Olaf                  75 @Macalester               60           
2020-01-18  Mercer                   90 @Samford                  75           
2020-01-18  Miles                    67 @Tuskegee                 65           
2020-01-18 @Minot St                 69  Sioux Falls              66           
2020-01-18  NE Oklahoma              75 @Newman                   66           
2020-01-18 @WI Milwaukee             73  Oakland                  68           
2020-01-18 @Old Westbury             72  St Joseph's NY           62           
2020-01-18  Radford                  75 @Presbyterian             64           
2020-01-18  St John Fisher           80 @Russell Sage             76           
2020-01-18 @SMU                      68  Temple                   52           
2020-01-18  Tulsa                    67 @Tulane                   54           
2020-01-18 @UT San Antonio           86  UTEP                     70           
2020-01-18  WI Eau Claire            63 @WI Stevens Pt            62           
2020-01-18 @Wright St                79  Youngstown St            72           
2020-01-18  Northern Arizona         64 @N Colorado               58           
2020-01-18 @NC State                 60  Clemson                  54           
2020-01-18 @Liberty                  67  Lipscomb                 60           
2020-01-18 @Penn St                  90  Ohio St                  76           
2020-01-18  Florida St               83 @Miami FL                 79 O1        
2020-01-18 @Oklahoma                 83  TCU                      63           
2020-01-18  Kentucky                 73 @Arkansas                 66           
2020-01-18  Louisville               79 @Duke                     73           
2020-01-18 @UCF                      55  South Florida            54           
2020-01-18  Indiana                  82 @Nebraska                 74           
2020-01-18  Virginia                 63 @Georgia Tech             58           
2020-01-18 @Georgia Highlands        96  Albany Tech              82           
2020-01-18 @Allegany MD              78  Hagerstown CC            66           
2020-01-18  Coffeyville CC           90 @Allen Co                 80           
2020-01-18  Gordon GA                62 @Andrew Col               60           
2020-01-18 @Scottsdale CC            91  AZ Western               82           
2020-01-18  ASA Miami                72 @E Florida St             66           
2020-01-18 @Colby CC                 80  Barton Co                74           
2020-01-18 @Blinn                    94  Jacksonville Col         83           
2020-01-18  Bossier Parish           83 @Paris JC                 79           
2020-01-18 @Broward CC              100  Palm Beach St            89           
2020-01-18 @Caldwell CC Tech         94  Brunswick CC             70           
2020-01-18 @Independence CC          97  Butler Co-KS             57           
2020-01-18 @Cape Fear CC             85  USC Salkehatchie         80           
2020-01-18  W Wyoming CC            112 @Casper College          105           
2020-01-18 @Eastern Arizona          75  C Arizona                70           
2020-01-18 @Cent Georgia Tech        74  East Georgia Col         50           
2020-01-18  Cent Wyoming             69 @Eastern Wyoming          65           
2020-01-18 @Chatt St Tech            77  Volunteer St             74           
2020-01-18 @Dyersburg St            110  Cleveland St CC          93           
2020-01-18 @Cowley Co               102  Cloud Co                 81           
2020-01-18  Lee TX                   82 @Coastal Bend             64           
2020-01-18  Cochise                  86 @Phoenix Col              75           
2020-01-18 @Col Cent Florida         88  Daytona St               83           
2020-01-18 @Southern Idaho           65  Snow Col                 59           
2020-01-18  Collin Co                94 @SW Chr TX                66           
2020-01-18 @Eastern Utah             79  Colorado NW              72           
2020-01-18 @Columbia St              88  Motlow St                63           
2020-01-18 @Richard Bland            83  Denmark Tech             70           
2020-01-18  Seward Co                86 @Dodge City CC            55           
2020-01-18  FL Southwestern          94 @Polk CC                  79           
2020-01-18 @Florida St-Jax           54  Santa Fe CC              50 FS        
2020-01-18  Garden City CC           88 @Northwest KS Tech        69           
2020-01-18 @Gulf Coast CC            75  Tallahassee CC           73           
2020-01-18  Olive-Harvey             79 @Truman Col               64           
2020-01-18 @Highland CC IL           84  Kennedy-King             53           
2020-01-18  Ranger                   74 @Hill Col                 51           
2020-01-18 @St Petersburg            78  Hillsborough CC          66           
2020-01-18 @Pratt CC                 94  Hutchinson CC            91           
2020-01-18 @Indian Hills CC          92  Iowa Western CC          52           
2020-01-18  Indian River             78 @Miami-Dade               75           
2020-01-18  Jackson St CC            84 @Walters St               80           
2020-01-18  John Logan               99 @Olney                    82           
2020-01-18 @Kaskaskia                83  SE Illinois              65           
2020-01-18 @Kilgore                  87  Panola                   73           
2020-01-18  SW Illinois              75 @Lake Land IL             66           
2020-01-18 @Sheridan WY              96  Laramie Co               74           
2020-01-18  Vincennes                86 @Lewis & Clark CC         50           
2020-01-18 @Lincoln Trail            71  Shawnee CC               64           
2020-01-18 @Marshalltown CC          77  Northeast CC             54           
2020-01-18 @McCook CC                89  Southeast CC             80           
2020-01-18 @Mesa CC                  63  South Mtn                61           
2020-01-18 @Moberly Area             85  Mineral Area             74           
2020-01-18  Three Rivers             89 @SW MO St-WP              83           
2020-01-18 @Monroe-NR                94  Niagara Co               82           
2020-01-18 @North Platte CC         101  W Nebraska CC            98           
2020-01-18 @Pensacola St             65  NW Florida St            60           
2020-01-18 @S Georgia Tech           84  So Crescent Tech         69           
2020-01-18 @Wabash Val               86  Rend Lake                76           
2020-01-18 @Mid-South CC             74  SAU Tech                 55           
2020-01-18  Dakota Co Tech           82 @Bay Col                  81           
2020-01-18  Bry & Strat WI           69 @Black Hawk-M             66           
2020-01-18  Bry & Strat VA           84 @Louisburg                80           
2020-01-18 @Chand-Gilbert            81  Tohono O'odham           76           
2020-01-18  Clark St                 81 @Lorain Co CC             67           
2020-01-18  CC Beaver Co            115 @PA Highlands CC          63           
2020-01-18 @Edison CC                63  Cuyahoga CC              59           
2020-01-18  Davidson Co CC           80 @Pitt CC                  73           
2020-01-18  Des Moines CC            80 @Iowa Cent                54           
2020-01-18  N Iowa CC                84 @Ellsworth CC             81           
2020-01-18  Erie CC                  97  Union Co                 61           
2020-01-18 @Glendale AZ              81  Pima CC                  77           
2020-01-18 @Grand Rapids CC         113  Glen Oaks CC            110           
2020-01-18 @Macomb CC                71  Henry Ford CC            58           
2020-01-18  Sullivan Co              84  Jamestown CC             80           
2020-01-18 @N Central MO             71  Johnson Co               58           
2020-01-18 @John Wood CC             81  StL CC-Meramec           59           
2020-01-18 @Mid-Michigan CC          83  Kellogg CC               78           
2020-01-18 @Kirkwood CC             100  Southwestern CC          60           
2020-01-18  Muskegon CC              97 @Lake Michigan            82           
2020-01-18  Milwaukee Tech           86 @Wilbur Wright            69           
2020-01-18 @Anne Arundel             84  Montgomery-R             79           
2020-01-18 @N Arkansas              125  National Park           104           
2020-01-18 @Queensborough            97  Orange Co                84           
2020-01-18 @Owens CC                 87  Hocking                  80           
2020-01-18 @Eastfield Col           107  Brookhaven               93           
2020-01-18 @Mass Bay CC              66  Bunker Hill CC           63           
2020-01-18  Cayuga CC                84 @Finger Lakes CC          77           
2020-01-18 @Cedar Valley             95  Mtn View                 89           
2020-01-18 @Oxford of Emory          83  Cent Carolina CC         72           
2020-01-18  Central Lakes           108 @Rainy River CC           74           
2020-01-18 @Col of Dupage            75  Joliet JC                72           
2020-01-18 @Columbia Greene          81  Adirondack CC            80           
2020-01-18  Corning CC               80 @Jefferson CC             72           
2020-01-18 @Delaware Co CC           91  Harrisburg Area CC       71           
2020-01-18 @Herkimer Co              76  N Country CC             69           
2020-01-18 @Hibbing CC               74  Itasca CC                70           
2020-01-18 @Sandhills CC            106  Johnston CC              54           
2020-01-18 @Riverland CC            101  MN St CTC                62           
2020-01-18 @Montgomery Co CC         75  Stevens Tech PA          54           
2020-01-18 @Richland                 84  North Lake               81           
2020-01-18  Onondaga CC              87 @Tompkins Cortland        54           
2020-01-18  St Cloud Tech            80 @Rochester C&T            63           
2020-01-18  Catawba Val             104 @Southwest VA CC          68           
2020-01-18  Allan Hancock            69 @Cuesta                   50           
2020-01-18 @Antelope Val CC          83  Bakersfield Col          77           
2020-01-18 @Chaffey                 103  Barstow CC               57           
2020-01-18 @Butte Col                58  Shasta Col               42           
2020-01-18 @Col of the Canyons       79  Glendale CA              69           
2020-01-18  Santa Monica Col         84 @Citrus Col               68           
2020-01-18 @Copper Mtn               83  Col of the Desert        70           
2020-01-18 @Fresno City Col          88  Porterville              79           
2020-01-18  LA Pierce                84 @Oxnard                   73           
2020-01-18  Col of the Redwoods      80 @Lassen                   68           
2020-01-18 @West LA Col              89  LA Valley Col            79           
2020-01-18  Merced Col               65 @West Hills               61           
2020-01-18 @Col of the Sequoias      77  Reedley                  75           
2020-01-18 @San Bernardino Val       77  Victor Valley            55           
2020-01-18 @St Anselm               117  Adelphi                  90           
2020-01-18 @Stony Brook              70  SUNY Albany              62           
2020-01-18  Albright                 78 @Messiah                  69           
2020-01-18  Alfred                   85 @Elmira                   73           
2020-01-18 @Bluffton                 81  Anderson IN              71           
2020-01-18  Angelo St                74 @E New Mexico             70           
2020-01-18 @WI Parkside              57  Ashland                  45           
2020-01-18 @Auburn M'gomery          74  Montevallo               71           
2020-01-18 @NC Pembroke              94  Augusta                  56           
2020-01-18  Austin Peay              92 @TN Martin                81           
2020-01-18 @St Leo                  105  Barry                    86           
2020-01-18  Bellarmine               65 @Lindenwood               56           
2020-01-18  NC Central               86 @Bethune-Cookman          59           
2020-01-18  Lock Haven               95 @Bloomsburg               80           
2020-01-18  Bluefield WV             95 @WV Tech                  94           
2020-01-18 @Middlebury               93  Bowdoin                  71           
2020-01-18 @Bryn Athyn               75  Rosemont                 66           
2020-01-18 @Bucknell                 72  Lehigh                   56           
2020-01-18  Pomona Pitzer            70 @Cal Lutheran             48           
2020-01-18 @Castleton                75  W Connecticut            73           
2020-01-18  La Verne                 68 @Chapman                  60           
2020-01-18  Chowan                   87 @Lees-McRae               75           
2020-01-18  Chris Newport            97 @Mary Washington          84           
2020-01-18  Lincoln PA               73 @Claflin                  72           
2020-01-18  Clayton St               82 @Francis Marion           79           
2020-01-18  Rogers St                70 @C Oklahoma               65           
2020-01-18 @Westminster UT           94  Colorado Chr             73           
2020-01-18  UC Davis                 66 @CS Northridge            62           
2020-01-18  CS Poly Pomona           71 @CS San Marcos            70 O1        
2020-01-18 @Defiance                 78  Mt St Joseph             74           
2020-01-18 @DeSales                  79  Delaware Val             57           
2020-01-18 @Dixie St                 73  Regis CO                 53           
2020-01-18  Drew                     64 @Goucher                  59           
2020-01-18 @S Maine                  95  E Connecticut            93 O1        
2020-01-18 @E Illinois               84  Tennessee Tech           59           
2020-01-18 @N England Col           101  Elms                     79           
2020-01-18 @NE Kearney               85  Emporia St               58           
2020-01-18  E Nazarene               84 @Lesley                   64           
2020-01-18  Endicott                 86 @Roger Williams           61           
2020-01-18  ETSU                     85 @W Carolina               66           
2020-01-18  Faulkner                 85 @Stillman                 84           
2020-01-18  King's PA                85 @FDU Madison              59           
2020-01-18 @Florida Intl             83  MTSU                     69           
2020-01-18 @Franklin Pierce          83  St Rose                  65           
2020-01-18  Washington MD           100 @Gettysburg               99 O2        
2020-01-18 @Oberlin                  95  Hiram                    77           
2020-01-18 @Quincy                   94  IL Springfield           88 O1        
2020-01-18  TX Southern              77 @Jackson St               66           
2020-01-18  Jacksonville St          64 @SIUE                     56           
2020-01-18  JC Smith                 77 @Livingstone              72           
2020-01-18 @Thomas ME                68  NVU-Johnson              58           
2020-01-18 @St Thomas FL             70  J&W FL                   44           
2020-01-18 @King TN                  97  Limestone                71           
2020-01-18  Kutztown                 92 @West Chester             78           
2020-01-18  Thomas More              56 @Life                     47           
2020-01-18  North Texas              51 @Louisiana Tech           50           
2020-01-18  Principia                92 @MacMurray                84           
2020-01-18  Marietta                 78 @Ohio Northern            55           
2020-01-18 @Wesley DE                97  Marywood                 72           
2020-01-18  Pine Manor               95 @ME Maritime              69           
2020-01-18 @Stevens                  81  Misericordia             61           
2020-01-18 @R Stockton               80  Montclair St             68           
2020-01-18  New Mexico St            75 @Seattle                  67           
2020-01-18  Whitworth                94 @Pacific OR               75           
2020-01-18  Regis MA                 82 @Rivier                   78           
2020-01-18  SUNY Cobleskill          81 @Wells                    58           
2020-01-18 @Waynesburg               76  Thiel                    64           
2020-01-18 @Thomas GA                82  Warner                   67           
2020-01-18 @UC Irvine                69  UC Riverside             53           
2020-01-18 @WV State                 95  Urbana                   86           
2020-01-18 @Col of Idaho             84  Walla Walla              45           
2020-01-18 @Milligan                 74  Columbia Intl            70           
2020-01-18 @Mt Vernon Naz           102  Grace IN                101           
2020-01-18 @Univ of Southwest        75  Jarvis Chr               68           
2020-01-18 @Lewis-Clark ID           90  Providence GF            71           
2020-01-18 @Loyola NO                89  Martin Meth              60           
2020-01-18 @St Francis IN            82  Spring Arbor             74           
2020-01-18 @Army                     81  Loyola MD                80           
2020-01-18 @Morgan St                68  Howard                   58           
2020-01-18 @Gardner Webb             83  SC Upstate               67           
"2020-01-18  Alabama St               65  Alabama A&M              56           Birmingham, AL"
2020-01-18  Southern Univ            75 @Ark Pine Bluff           56           
2020-01-18  CS Bakersfield           72 @Chicago St               54           
2020-01-18 @Gonzaga                  92  BYU                      69           
2020-01-18 @Santa Clara              84  Pacific                  80           
2020-01-18 @Ball St                  71  Miami OH                 62           
2020-01-18  Buffalo                  86 @C Michigan               67           
2020-01-18  Grand Canyon             69 @Missouri KC              66           
2020-01-18  LIU Brooklyn             74 @Bryant                   60           
2020-01-18 @Western St CO            88  Adams St                 85           
2020-01-18  Malone                   93 @Ald-Broaddus             58           
2020-01-18 @Assumption               75  American Intl            54           
2020-01-18  Concordia WI             82 @Aurora                   75           
2020-01-18  Coker                    81 @UVA-Wise                 77           
2020-01-18  Lynchburg                88 @Emory & Henry            64           
2020-01-18 @E Texas Bap             102  Sul Ross                 85           
2020-01-18 @Warner Pacific           93  Evergreen St             69           
2020-01-18 @PSU-Berks                89  Gallaudet                81           
2020-01-18  New Haven                85 @Stonehill                83 O1        
2020-01-18 @S Connecticut            63  St Michael's             61           
2020-01-18  Virginia Union           82 @Virginia St              60           
2020-01-18  Western ON               84 @McMaster                 79           
2020-01-18 @Manitoba                 75  Saskatchewan             72           
2020-01-18  New Brunswick            76 @St Mary's NS             72           
2020-01-18 @Cape Breton              76  UPEI                     66           
2020-01-18 @Brock                    93  Windsor                  71           
2020-01-18 @Carleton ON              98  Queen's ON               70           
2020-01-18  Ryerson                  94 @Toronto                  73           
2020-01-18 @Ottawa ON               110  Ontario Tech             58           
2020-01-18 @MS Vincent NS            83  NB-St John               40           
2020-01-18  St Thomas NB             78 @Crandall                 71           
2020-01-18 @Holland                  88  King's NS                54           
2020-01-18 @Vancouver Island         97  Okanagan Col             70           
2020-01-18  Red Deer                 88 @Olds                     75           
2020-01-18 @Shoreline CC             74  Bellevue CC              57           
2020-01-18  Treasure Val CC          83 @Big Bend CC              66           
2020-01-18 @North Idaho             125  Blue Mountain CC         63           
2020-01-18 @Centralia Col            82  Highline CC              72           
2020-01-18  Chemekata CC             82 @Clark CC                 72           
2020-01-18  Clackamas CC            109 @SW Oregon CC             89           
2020-01-18  Yakima Val CC            88 @Columbia Basin           76           
2020-01-18  Everett CC               83 @Edmonds CC               80           
2020-01-18 @Lower Columbia           85  Grays Harbor             67           
2020-01-18 @Green River CC           79  Tacoma CC                68           
2020-01-18  Portland CC              68 @Linn-Benton CC           56           
2020-01-18  Mt Hood CC               78 @Umpqua CC                72           
2020-01-18 @Peninsula                92  Olympic                  69           
2020-01-18 @S Puget Sound CC         86  Pierce CC                65           
2020-01-18  Skagit Val CC           105 @Whatcom CC               47           
2020-01-18  Spokane CC               74 @Wenatchee Val CC         69           
2020-01-18  Lenoir-Rhyne             91 @Catawba                  85           
2020-01-18 @CSU-Pueblo               85  Chadron St               71           
2020-01-18 @Charleston WV            95  Notre Dame OH            70           
2020-01-18  Dallas Univ              72 @SW Univ TX               66           
2020-01-18 @D'Youville               94  Franciscan OH            87           
2020-01-18 @Indiana PA               86  California PA            69           
2020-01-18  Benedictine IL           90 @Edgewood                 84           
2020-01-18 @Findlay                  89  KY Wesleyan              71           
2020-01-18 @NW Nazarene              80  AK Anchorage             69           
2020-01-18 @Iowa Wesleyan            85  Fontbonne                63           
2020-01-18  Lincoln Mem              90 @Anderson SC              68           
2020-01-18  Louisiana Col            78 @Univ Ozarks              68           
2020-01-18 @WI Lutheran              96  Marian WI                63           
2020-01-18  IL Wesleyan              71 @Carroll WI               67           
2020-01-18  Immaculata               80 @Neumann                  67           
2020-01-18  NE Wesleyan             115 @Central IA               69           
2020-01-18  Northern St SD           82 @Wayne St NE              72           
2020-01-18  Albany GA                80 @Paine                    63           
2020-01-18 @Lincoln MO               85  Pittsburg St             84           
2020-01-18 @Rockford                 90  Dominican IL             84 O1        
2020-01-18 @Thomas Aquinas           88  Queens NY                77           
2020-01-18 @Schreiner                84  J&W CO                   76           
2020-01-18  Austin Col               96 @TX Lutheran              92           
2020-01-18 @Westminster MO           84  Spalding                 56           
2020-01-18 @Grove City               91  Westminster PA           80 O1        
2020-01-18  Ithaca                  101 @Clarkson                 87           
2020-01-18 @Baldwin-Wallace          87  Wilmington OH            84           
2020-01-18 @Coe                      94  Wartburg                 92 O1        
2020-01-18 @Trinity TX               85  Colorado Col             82           
2020-01-18 @IL Tech                  92  Concordia IL             56           
2020-01-18 @Loras                    88  Dubuque                  87           
2020-01-18  Susquehanna              86 @Elizabethtown            74           
2020-01-18  Lasell                   69 @Emmanuel MA              68           
2020-01-18 @Rowan                    84  Rutgers-Newark           66           
2020-01-18 @Emmanuel GA              82  Belmont Abbey            78           
2020-01-18 @Heidelberg               69  Muskingum                62           
2020-01-18  Arkansas-FS              66 @UT Tyler                 49           
2020-01-18  Northwestern MN          85 @N Central MN             75           
2020-01-18 @SUNYIT                   83  Morrisville St           71           
2020-01-18 @Point Loma               81  Concordia CA             79           
2020-01-18  Valdosta St              92 @Shorter                  79           
2020-01-18 @Purdue Northwest         84  Wayne St MI              73           
2020-01-18 @Kentucky St              85  Lane                     73           
2020-01-18 @St Norbert               83  Knox                     55           
2020-01-18  MIT                      82 @Wheaton MA               73           
2020-01-18  Monmouth IL              63 @Beloit                   61           
2020-01-18 @Bridgeport               82  NYIT                     72           
2020-01-18 @Merchant Marine          73  SUNY Maritime            47           
2020-01-18  St Joseph CT             89 @Norwich                  81           
2020-01-18 @Pace                     76  Bentley                  66           
2020-01-18  T Jefferson              65 @Dominican NY             61           
2020-01-18 @Pitt-Johnstown           72  Slippery Rock            69           
2020-01-18 @Rochester Tech           80  Bard                     67           
2020-01-18  Wash & Jeff              63 @Bethany WV               46           
2020-01-18 @St John's MN             88  Bethel MN                60           
2020-01-18  St Thomas MN             81 @St Mary's MN             64           
2020-01-18  Worcester St             80 @Salem MA                 67           
2020-01-18 @Washington & Lee         87  Shenandoah               77           
2020-01-18 @Union NY                 99  Vassar                   73           
2020-01-18  Westfield St             96 @Bridgewater MA           82           
2020-01-18  WI Platteville           69 @WI LaCrosse              67           
2020-01-18 @UC Santa Cruz            95  Westcliff                93 O2        
2020-01-18 @St Thomas TX             94  Centenary                68           
2020-01-18 @Antelope Val             98  Benedictine AZ           86           
2020-01-18 @York NE                  81  Bethany KS               74           
2020-01-18  Bethel IN               101 @Goshen                   70           
2020-01-18  Bluefield VA             74 @Truett-McConnell         63           
2020-01-18 @UC Merced                66  Cal Maritime             59           
2020-01-18 @Indiana-East            116  Carlow                   61           
2020-01-18  Wayland                  89 @Central Chr              80           
2020-01-18  Cent Methodist           76 @Baker KS                 70           
2020-01-18  Col Ozarks               93  Silver Lake              63           
2020-01-18 @Cornerstone              79  Lawrence Tech            62           
2020-01-18  Cumberlands KY           70 @Lindsey Wilson           65           
2020-01-18  Dakota Wesleyan          73 @Midland NE               59           
2020-01-18 @Jamestown                81  Doane                    70           
2020-01-18  Morningside              88 @Dordt                    81           
2020-01-18 @Evangel                  77  Missouri Val             67           
2020-01-18 @Governors St             94  St Xavier IL             79           
2020-01-18  Peru St                  82 @Graceland                75           
2020-01-18 @Mid-Am Chr               90  SW Assemb God            86           
2020-01-18 @Benedictine KS           84  Mid Am Nazarene          65           
2020-01-18 @MT Western               94  Rocky Mtn                80           
2020-01-18  Northwest WA            104 @Multnomah Bib            98           
2020-01-18 @Rochester MI             83  Northwestern OH          74           
2020-01-18 @Ottawa KS               100  Southwestern KS          77           
2020-01-18  TX Wesleyan              77 @Oklahoma S&A             74           
2020-01-18  McPherson                91 @Tabor                    69           
2020-01-18 @Viterbo                  76  Valley City St           63           
2020-01-18  Wm Jessup                89 @San Diego Chr            70           
2020-01-18 @Williams Bap             85  Lindenwood-Belle         76           
2020-01-18 @Apprentice               88  Regent                   62           
2020-01-18 @Oakwood                  88  Washington Advt          84           
2020-01-18 @Bishop St                86  Delgado CC               71           
2020-01-18 @Weatherford              98  Grayson Co JC            78           
2020-01-18  Tyler JC                 88 @Navarro                  85           
2020-01-18  Triton Col               94 @Madison Col              79           
2020-01-18 @C Maine Tech             99  CC of RI                 98           
2020-01-18 @Guilford Tech CC        105  Vance-Granville          70           
2020-01-18  Nassau CC                94 @Roxbury CC               93           
2020-01-18 @Ridgewater               85  Western Tech             67           
2020-01-18  MS Women                 99 @Camp U-Somerset          86           
2020-01-18 @Williamson Tr            72  Christendom              35           
2020-01-18  Five Towns               80 @SUNY-ESF                 74           
2020-01-18 @Crown TN                 72  Warren Wilson            67           
2020-01-18 @Vermont Tech            123  ME Augusta               68           
2020-01-18  PSU-Brandywine           72 @PSU-Beaver               62           
2020-01-18 @PSU-Fayette              66  PSU-Lehigh Val           54           
2020-01-18  PSU-Hazleton             85 @PSU-Schuylkill           79           
2020-01-18 @Andrews                  89  SW Adventist             60           
2020-01-18  Lamar St                105 @Victoria College         57           
2020-01-18  Camden Co                67 @Salem CC                 62           
2020-01-18 @SW Tennessee             87  Roane St                 66           
2020-01-18  Prince George's         120 @Butler Co-PA             65           
2020-01-18  Bor Manhattan            82 @ASA Manhattan            81           
2020-01-18 @Madonna                  81  Aquinas                  68           
2020-01-18 @SW Christian             81  Bacone                   75           
2020-01-18 @Bethel KS               105  St Mary KS               56           
2020-01-18 @Blue Mtn                 84  Florida Col              79           
2020-01-18  IU Kokomo                73 @Brescia                  59           
2020-01-18  Concordia NE             83 @Briar Cliff              72           
2020-01-18  Central Bap              93 @St Louis Pharm           72           
2020-01-18  Webber                  100 @Coastal GA               94           
2020-01-18 @Columbia MO              65  Lyon                     57           
2020-01-18  Crowley's Ridge          79 @Lincoln Chr              61           
2020-01-18 @Georgetown KY           116  Cumberland TN            74           
2020-01-18  Dickinson St ND          83 @Waldorf                  73           
2020-01-18  Edward Waters            80 @Rust                     74           
2020-01-18  Harris-Stowe            101 @Freed-Hardeman           96           
2020-01-18 @Hastings                 87  Mt Marty                 70           
2020-01-18  Holy Cross IN            65 @Judson IL                62           
2020-01-18  Marian IN                88 @Huntington               80           
2020-01-18 @IN Wesleyan              92  Taylor IN                63           
2020-01-18  KS Wesleyan              94 @Sterling                 83           
2020-01-18  Mid Georgia              55 @Mobile                   53           
2020-01-18  Our Lady Lake            73 @Wiley                    71           
2020-01-18 @Allen                    96  Union KY                 84           
2020-01-18 @Friends                  78  Avila                    53           
2020-01-18 @Bethel TN               101  Brewton-Parker           82           
2020-01-18  Montreat                 93 @Bryan                    81           
2020-01-18 @Olivet Naz              104  Calumet-St Jos           73           
2020-01-18  Indiana NW               79 @Card Stritch             64           
2020-01-18 @Siena Hts                75  Concordia MI             72           
2020-01-18  Embry-Riddle AZ          62 @La Sierra                54           
2020-01-18 @Hannibal-Lagr            57  MO Baptist               55           
2020-01-18  Huston-Tillot            83 @TX A&M Texarkana         81           
2020-01-18 @Kentucky Chr             85  TN Wesleyan              79           
2020-01-18 @Langston                 75  Panhandle St             66           
2020-01-18  Life Pacific            100 @Ottawa AZ                96 O2        
2020-01-18  William Penn             93 @Mt Mercy                 89           
2020-01-18  Simpson CA               83 @Pacific Union            81           
2020-01-18 @Paul Quinn               80  Texas Col                62           
2020-01-18 @Point                    92  St Andrew's              73           
2020-01-18 @R Morris Chi             91  Trinity Intl             85 O1        
2020-01-18  Tougaloo                 82 @Southern N.O.            57           
2020-01-18 @St Francis IL           105  Trinity Chr              77           
2020-01-18  The Master's             70 @Westmont                 69           
2020-01-18 @Gillette                111  Northwest WY             92           
2020-01-18  Mesabi Range             86 @Fond du Lac T&CC         61           
2020-01-18  Cerro Coso              109 @Palo Verde               70           
2020-01-18  Menlo                    73 @Vanguard                 71           
2020-01-18  Quinsigamond             74 @Quincy CC                64           
2020-01-18 @Ohio Chr                 72  Point Park               68           
2020-01-18  Dalton St                75 @Wm Carey                 67           
2020-01-18 @Midway                   92  Oakland City             86           
2020-01-18 @SUNY Canton              85  ME Presque Isle          67           
2020-01-18 @Arizona Chr              85  Hope Intl                67           
2020-01-18  Talladega                89 @Philander Smith          83           
2020-01-18 @Shelton St               91  Bevill-Fay               58           
2020-01-18  Chattahoochee Val        67 @Enterprise St            64           
2020-01-18  Raritan Val              99 @Bucks Co CC              74           
2020-01-18 @Asbury                   98  Alice Lloyd              90           
2020-01-18  IN Southeast              1 @Cincinnati Chr            0 F         
2020-01-18 @Lawson St                82  Wallace St               77           
2020-01-18 @Rock Valley             105  Harper                   66           
2020-01-18  UQAM                     81 @McGill                   75           
2020-01-18  Calgary                  75 @Winnipeg                 51           
2020-01-18 @Laval                    93  Bishop's                 75           
2020-01-18  Thompson Riv             73 @Brandon                  67           
2020-01-18 @Alberta                  85  Grant MacEwan            53           
2020-01-18 @Univ Lethbridge         108  Mt Royal                 79           
2020-01-18 @UBC-Okanagan             84  Northern BC              78           
2020-01-18 @Fraser Val              107  Trinity Western          95           
2020-01-18  Brit Columbia            87 @Victoria                 77           
2020-01-18  Camosun                  89 @Langara                  83           
2020-01-18 @Douglas                  86  Capilano                 71           
2020-01-18 @Keyano                   84  Lakeland AB              74           
2020-01-18  Briercrest               90 @Medicine Hat             79           
2020-01-18 @S Alberta Tech           80  St Mary's AB             57           
2020-01-18  Concordia AB             93 @King's AB                57           
2020-01-18 @Lethbridge Col           89  Ambrose                  86           
2020-01-18 @Augustana AB            100  N Alberta Tech           84           
2020-01-18 @Hawaii                   70  UC Santa Barbara         63           
2020-01-18  Columbia CC              87 @West Hills-Lemoore       56           
2020-01-18  Ventura Col              98 @Moorpark                 91           
2020-01-18  Kansas Chr               87 @Barclay                  66           
2020-01-18  Humber                   91 @Conestoga                77           
2020-01-18  Calvary Bib              88 @Emmaus Bib               72           
2020-01-18 @Faith Bap                93  Oak Hills Chr            55           
2020-01-18 @Fayetteville St          91  Carver Bib               62           
2020-01-18 @Georgian                 70  St Lawrence ON           67           
2020-01-18 @Johnson FL               84  Toccoa Falls             68           
2020-01-18 @Johnson TN              104  Camp U-Harrodsburg       96           
2020-01-18 @Manhattan Chr            99  C Chr Bible              84           
2020-01-18 @Mohawk                   92  Canadore                 78           
2020-01-18  East-West               102 @Moody Bib                80           
2020-01-18  Sainte-Foy              105 @Outaouais                70           
2020-01-18 @Redeemer                 99  Sault                    79           
2020-01-18 @Seneca                   89  Algonquin                68           
