STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,STATE,COUNTY,TRACT,BLOCK,GEOID10_1,P0010001,P0010003,P0010004,P0020002,P0030001,P0030003,P0030004,P0040002
37,119,6215,2022,3.71E+14,Block 2022,G5040,,,S,798592,8075,35.3772338,-80.8819454,750,37,119,6215,2022,3.71E+14,123,82,23,24,83,58,17,14
37,119,6215,2040,3.71E+14,Block 2040,G5040,,,S,23998,0,35.3806711,-80.9047156,750,37,119,6215,2040,3.71E+14,0,0,0,0,0,0,0,0
37,119,6215,2017,3.71E+14,Block 2017,G5040,,,S,40043,0,35.3785581,-80.9024999,750,37,119,6215,2017,3.71E+14,22,1,6,16,16,1,6,10
37,119,6215,2021,3.71E+14,Block 2021,G5040,,,S,14238,0,35.3761696,-80.9002491,750,37,119,6215,2021,3.71E+14,3,3,0,0,2,2,0,0
37,119,6215,2051,3.71E+14,Block 2051,G5040,,,S,16662,0,35.3805484,-80.9144282,750,37,119,6215,2051,3.71E+14,38,26,8,3,25,17,6,2
37,119,6213,1054,3.71E+14,Block 1054,G5040,,,S,0,126262,35.3850673,-80.9714105,750,37,119,6213,1054,3.71E+14,0,0,0,0,0,0,0,0
37,119,6215,1076,3.71E+14,Block 1076,G5040,,,S,8514,0,35.3823525,-80.8789129,750,37,119,6215,1076,3.71E+14,21,10,4,5,13,7,2,3
37,119,6215,1078,3.71E+14,Block 1078,G5040,,,S,12295,0,35.3822722,-80.8770125,750,37,119,6215,1078,3.71E+14,9,9,0,0,9,9,0,0
37,119,5828,1001,3.71E+14,Block 1001,G5040,,,S,75293,0,35.101738,-80.8624369,750,37,119,5828,1001,3.71E+14,97,97,0,2,65,65,0,1
37,119,5826,1015,3.71E+14,Block 1015,G5040,,,S,11572,0,35.0787156,-80.8724249,750,37,119,5826,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,5831,1008,3.71E+14,Block 1008,G5040,,,S,7323,0,35.0825621,-80.8322884,750,37,119,5831,1008,3.71E+14,9,6,2,0,9,6,2,0
37,119,4500,1009,3.71E+14,Block 1009,G5040,,,S,17006,0,35.2626073,-80.8737348,750,37,119,4500,1009,3.71E+14,23,0,22,0,17,0,16,0
37,119,5824,1001,3.71E+14,Block 1001,G5040,,,S,149745,0,35.1362068,-80.8827933,750,37,119,5824,1001,3.71E+14,677,182,100,558,487,130,72,401
37,119,3108,1001,3.71E+14,Block 1001,G5040,,,S,6821,0,35.1261796,-80.8669396,750,37,119,3108,1001,3.71E+14,0,0,0,0,0,0,0,0
37,119,3011,1002,3.71E+14,Block 1002,G5040,,,S,144448,0,35.1461509,-80.8416584,750,37,119,3011,1002,3.71E+14,174,163,2,4,146,137,2,2
37,119,3007,2015,3.71E+14,Block 2015,G5040,,,S,312572,0,35.1234073,-80.7938175,750,37,119,3007,2015,3.71E+14,214,201,9,1,186,175,7,1
37,119,1916,2000,3.71E+14,Block 2000,G5040,,,S,601914,8552,35.2055662,-80.7078215,750,37,119,1916,2000,3.71E+14,740,296,292,148,582,262,224,95
37,119,3105,1006,3.71E+14,Block 1006,G5040,,,S,113030,0,35.141452,-80.8562079,750,37,119,3105,1006,3.71E+14,114,108,5,6,95,91,3,3
37,119,3108,2000,3.71E+14,Block 2000,G5040,,,S,61930,0,35.1372371,-80.8673501,750,37,119,3108,2000,3.71E+14,75,62,6,8,65,56,5,5
37,119,3006,1001,3.71E+14,Block 1001,G5040,,,S,113259,768,35.1404698,-80.8235748,750,37,119,3006,1001,3.71E+14,130,122,6,1,91,87,3,1
37,119,3007,1005,3.71E+14,Block 1005,G5040,,,S,0,13489,35.136819,-80.8127051,750,37,119,3007,1005,3.71E+14,0,0,0,0,0,0,0,0
37,119,2904,3009,3.71E+14,Block 3009,G5040,,,S,95346,0,35.1420527,-80.8079313,750,37,119,2904,3009,3.71E+14,146,135,2,12,118,108,2,10
37,119,5812,3006,3.71E+14,Block 3006,G5040,,,S,139661,0,35.1461766,-80.7334721,750,37,119,5812,3006,3.71E+14,0,0,0,0,0,0,0,0
37,119,3806,3000,3.71E+14,Block 3000,G5040,,,S,299789,0,35.1658986,-80.9070607,750,37,119,3806,3000,3.71E+14,0,0,0,0,0,0,0,0
37,119,2906,2007,3.71E+14,Block 2007,G5040,,,S,69102,0,35.156694,-80.8460356,750,37,119,2906,2007,3.71E+14,73,63,0,13,59,51,0,9
37,119,2906,3006,3.71E+14,Block 3006,G5040,,,S,417398,0,35.1594788,-80.8337352,750,37,119,2906,3006,3.71E+14,402,382,12,8,305,294,7,4
37,119,5716,1002,3.71E+14,Block 1002,G5040,,,S,15785,0,35.1669735,-80.7233419,750,37,119,5716,1002,3.71E+14,25,12,12,1,20,11,8,1
37,119,4302,2032,3.71E+14,Block 2032,G5040,,,S,20242,0,35.2539964,-80.8893218,750,37,119,4302,2032,3.71E+14,0,0,0,0,0,0,0,0
37,119,4500,2009,3.71E+14,Block 2009,G5040,,,S,8853,0,35.253089,-80.8773892,750,37,119,4500,2009,3.71E+14,20,2,18,0,15,2,13,0
37,119,4600,1019,3.71E+14,Block 1019,G5040,,,S,27992,0,35.2629241,-80.865627,750,37,119,4600,1019,3.71E+14,43,1,42,1,35,1,34,1
37,119,4200,2007,3.71E+14,Block 2007,G5040,,,S,31219,0,35.2407943,-80.8729456,750,37,119,4200,2007,3.71E+14,41,3,36,2,32,3,28,2
37,119,4200,4012,3.71E+14,Block 4012,G5040,,,S,22607,0,35.2436495,-80.8852875,750,37,119,4200,4012,3.71E+14,62,4,54,0,38,4,31,0
37,119,6010,1015,3.71E+14,Block 1015,G5040,,,S,45624,0,35.3023271,-80.9495589,750,37,119,6010,1015,3.71E+14,41,34,7,2,33,31,2,1
37,119,6010,1017,3.71E+14,Block 1017,G5040,,,S,28698,0,35.3031248,-80.9485444,750,37,119,6010,1017,3.71E+14,26,26,0,0,21,21,0,0
37,119,4000,2016,3.71E+14,Block 2016,G5040,,,S,225411,0,35.2232872,-80.8909705,750,37,119,4000,2016,3.71E+14,0,0,0,0,0,0,0,0
37,119,4100,4010,3.71E+14,Block 4010,G5040,,,S,11466,0,35.2264889,-80.882519,750,37,119,4100,4010,3.71E+14,17,7,10,0,15,7,8,0
37,119,4100,4011,3.71E+14,Block 4011,G5040,,,S,28043,0,35.2263482,-80.8804951,750,37,119,4100,4011,3.71E+14,37,6,28,3,31,6,22,3
37,119,4200,1013,3.71E+14,Block 1013,G5040,,,S,17137,0,35.242942,-80.8783847,750,37,119,4200,1013,3.71E+14,5,0,5,0,4,0,4,0
37,119,4100,3035,3.71E+14,Block 3035,G5040,,,S,25651,0,35.2261446,-80.8776973,750,37,119,4100,3035,3.71E+14,49,8,41,0,36,7,29,0
37,119,4100,3011,3.71E+14,Block 3011,G5040,,,S,36145,0,35.2275495,-80.8753012,750,37,119,4100,3011,3.71E+14,19,0,19,0,19,0,19,0
37,119,4600,2004,3.71E+14,Block 2004,G5040,,,S,26684,0,35.2602283,-80.8642551,750,37,119,4600,2004,3.71E+14,40,0,40,0,29,0,29,0
37,119,4600,1024,3.71E+14,Block 1024,G5040,,,S,36034,0,35.2670458,-80.8630789,750,37,119,4600,1024,3.71E+14,70,0,69,0,59,0,58,0
37,119,4600,1025,3.71E+14,Block 1025,G5040,,,S,36417,0,35.2628993,-80.8610805,750,37,119,4600,1025,3.71E+14,88,0,88,0,70,0,70,0
37,119,4600,1004,3.71E+14,Block 1004,G5040,,,S,102170,0,35.2673665,-80.8554876,750,37,119,4600,1004,3.71E+14,166,18,141,9,152,18,129,7
37,119,6104,4031,3.71E+14,Block 4031,G5040,,,S,240440,0,35.2951235,-80.891134,750,37,119,6104,4031,3.71E+14,149,90,30,15,117,80,22,3
37,119,5401,2032,3.71E+14,Block 2032,G5040,,,S,40989,0,35.2737407,-80.8560069,750,37,119,5401,2032,3.71E+14,0,0,0,0,0,0,0,0
37,119,3102,2000,3.71E+14,Block 2000,G5040,,,S,5616,0,35.1603672,-80.8621477,750,37,119,3102,2000,3.71E+14,3,0,3,0,3,0,3,0
37,119,3102,1014,3.71E+14,Block 1014,G5040,,,S,35207,0,35.1513698,-80.8621118,750,37,119,3102,1014,3.71E+14,43,42,0,0,40,39,0,0
37,119,3103,1001,3.71E+14,Block 1001,G5040,,,S,72201,0,35.1714731,-80.8487595,750,37,119,3103,1001,3.71E+14,0,0,0,0,0,0,0,0
37,119,5845,2005,3.71E+14,Block 2005,G5040,,,S,109108,0,35.0631627,-80.791328,750,37,119,5845,2005,3.71E+14,0,0,0,0,0,0,0,0
37,119,5815,1017,3.71E+14,Block 1017,G5040,,,S,45735,0,35.0820252,-80.7953748,750,37,119,5815,1017,3.71E+14,75,71,0,0,56,54,0,0
37,119,5817,2020,3.71E+14,Block 2020,G5040,,,S,34373,0,35.06569,-80.7923605,750,37,119,5817,2020,3.71E+14,46,46,0,5,40,40,0,4
37,119,1200,2004,3.71E+14,Block 2004,G5040,,,S,56367,0,35.2208217,-80.7914743,750,37,119,1200,2004,3.71E+14,61,51,4,2,52,46,3,2
37,119,1802,2000,3.71E+14,Block 2000,G5040,,,S,126542,0,35.1977903,-80.7706883,750,37,119,1802,2000,3.71E+14,50,42,4,0,43,38,3,0
37,119,1605,1008,3.71E+14,Block 1008,G5040,,,S,140205,0,35.2166517,-80.7723362,750,37,119,1605,1008,3.71E+14,512,141,204,166,409,120,174,118
37,119,1701,1010,3.71E+14,Block 1010,G5040,,,S,60657,0,35.2061313,-80.7874121,750,37,119,1701,1010,3.71E+14,69,61,2,6,60,52,2,6
37,119,1702,1009,3.71E+14,Block 1009,G5040,,,S,31962,0,35.2077805,-80.7807614,750,37,119,1702,1009,3.71E+14,42,41,0,1,36,35,0,1
37,119,1603,1019,3.71E+14,Block 1019,G5040,,,S,18824,0,35.2237721,-80.7698349,750,37,119,1603,1019,3.71E+14,34,24,10,0,25,17,8,0
37,119,1702,3006,3.71E+14,Block 3006,G5040,,,S,50960,0,35.201472,-80.7750368,750,37,119,1702,3006,3.71E+14,46,15,21,16,33,11,16,9
37,119,1702,3002,3.71E+14,Block 3002,G5040,,,S,41932,0,35.2035033,-80.7659307,750,37,119,1702,3002,3.71E+14,56,36,19,2,44,33,10,0
37,119,1802,1000,3.71E+14,Block 1000,G5040,,,S,191815,146,35.1965992,-80.7868962,750,37,119,1802,1000,3.71E+14,350,90,31,19,256,75,25,12
37,119,3012,1014,3.71E+14,Block 1014,G5040,,,S,38164,0,35.1108855,-80.8486227,750,37,119,3012,1014,3.71E+14,26,24,2,1,18,17,1,1
37,119,5401,3008,3.71E+14,Block 3008,G5040,,,S,79088,0,35.2927968,-80.8548394,750,37,119,5401,3008,3.71E+14,136,13,115,13,87,10,75,4
37,119,5519,2016,3.71E+14,Block 2016,G5040,,,S,1120,0,35.3732822,-80.7390712,750,37,119,5519,2016,3.71E+14,2,2,0,0,2,2,0,0
37,119,5509,1004,3.71E+14,Block 1004,G5040,,,S,11615,0,35.357713,-80.8153367,750,37,119,5509,1004,3.71E+14,20,5,15,0,14,5,9,0
37,119,6005,1020,3.71E+14,Block 1020,G5040,,,S,65516,0,35.2791514,-80.9754715,750,37,119,6005,1020,3.71E+14,201,56,103,25,128,45,59,15
37,119,5613,1028,3.71E+14,Block 1028,G5040,,,S,84618,0,35.2730449,-80.7310972,750,37,119,5613,1028,3.71E+14,0,0,0,0,0,0,0,0
37,119,3106,2026,3.71E+14,Block 2026,G5040,,,S,8749,0,35.1454928,-80.8650918,750,37,119,3106,2026,3.71E+14,2,0,0,0,2,0,0,0
37,119,3106,2024,3.71E+14,Block 2024,G5040,,,S,15190,0,35.1446313,-80.8640575,750,37,119,3106,2024,3.71E+14,0,0,0,0,0,0,0,0
37,119,3106,2005,3.71E+14,Block 2005,G5040,,,S,3002,0,35.146523,-80.8638383,750,37,119,3106,2005,3.71E+14,3,3,0,0,3,3,0,0
37,119,3106,2002,3.71E+14,Block 2002,G5040,,,S,824,0,35.1465478,-80.8629725,750,37,119,3106,2002,3.71E+14,0,0,0,0,0,0,0,0
37,119,5837,2010,3.71E+14,Block 2010,G5040,,,S,7814,0,35.0392229,-80.8532257,750,37,119,5837,2010,3.71E+14,19,18,1,0,17,16,1,0
37,119,600,2001,3.71E+14,Block 2001,G5040,,,S,20133,0,35.2318661,-80.8310972,750,37,119,600,2001,3.71E+14,222,192,13,7,221,192,13,7
37,119,5838,1005,3.71E+14,Block 1005,G5040,,,S,4552,0,35.0396399,-80.8626489,750,37,119,5838,1005,3.71E+14,10,2,3,0,10,2,3,0
37,119,5838,1011,3.71E+14,Block 1011,G5040,,,S,70019,0,35.0338879,-80.8653106,750,37,119,5838,1011,3.71E+14,231,115,16,27,141,73,11,18
37,119,2400,1016,3.71E+14,Block 1016,G5040,,,S,2350,0,35.2065903,-80.8093921,750,37,119,2400,1016,3.71E+14,17,14,3,0,17,14,3,0
37,119,3016,1007,3.71E+14,Block 1007,G5040,,,S,13054,0,35.107049,-80.7720504,750,37,119,3016,1007,3.71E+14,12,9,3,0,12,9,3,0
37,119,5909,2009,3.71E+14,Block 2009,G5040,,,S,23759,0,35.1500051,-80.9818843,750,37,119,5909,2009,3.71E+14,0,0,0,0,0,0,0,0
37,119,5515,1013,3.71E+14,Block 1013,G5040,,,S,21524,0,35.3891228,-80.7516773,750,37,119,5515,1013,3.71E+14,0,0,0,0,0,0,0,0
37,119,5519,2012,3.71E+14,Block 2012,G5040,,,S,25091,0,35.379436,-80.7451895,750,37,119,5519,2012,3.71E+14,59,53,5,2,53,49,3,1
37,119,5915,1010,3.71E+14,Block 1010,G5040,,,S,13771,0,35.1338677,-80.9363334,750,37,119,5915,1010,3.71E+14,135,72,46,11,121,69,39,10
37,119,5915,1021,3.71E+14,Block 1021,G5040,,,S,9472,0,35.1334617,-80.9378864,750,37,119,5915,1021,3.71E+14,90,30,48,7,86,30,44,7
37,119,6404,2014,3.71E+14,Block 2014,G5040,,,S,211945,0,35.4749691,-80.8050806,750,37,119,6404,2014,3.71E+14,126,125,0,3,73,72,0,3
37,119,6209,3014,3.71E+14,Block 3014,G5040,,,S,7477,0,35.446485,-80.8710607,750,37,119,6209,3014,3.71E+14,57,40,8,9,53,37,8,8
37,119,6404,1032,3.71E+14,Block 1032,G5040,,,S,3653,0,35.4949891,-80.8331313,750,37,119,6404,1032,3.71E+14,7,7,0,0,7,7,0,0
37,119,6405,2045,3.71E+14,Block 2045,G5040,,,S,2465937,2753,35.4605383,-80.8286773,750,37,119,6405,2045,3.71E+14,57,52,0,0,45,44,0,0
37,119,6405,1029,3.71E+14,Block 1029,G5040,,,S,29138,0,35.4971881,-80.8545516,750,37,119,6405,1029,3.71E+14,34,22,6,1,26,19,4,1
37,119,6403,3006,3.71E+14,Block 3006,G5040,,,S,13174,0,35.4985099,-80.8482828,750,37,119,6403,3006,3.71E+14,0,0,0,0,0,0,0,0
37,119,6404,2088,3.71E+14,Block 2088,G5040,,,S,85710,0,35.4566188,-80.8049481,750,37,119,6404,2088,3.71E+14,20,18,0,2,14,12,0,2
37,119,6406,1015,3.71E+14,Block 1015,G5040,,,S,22602,0,35.4749023,-80.8656816,750,37,119,6406,1015,3.71E+14,19,1,16,2,11,1,9,1
37,119,6404,2092,3.71E+14,Block 2092,G5040,,,S,5091,0,35.4471711,-80.7754533,750,37,119,6404,2092,3.71E+14,18,18,0,0,15,15,0,0
37,119,6404,2091,3.71E+14,Block 2091,G5040,,,S,2488,0,35.4469815,-80.7747883,750,37,119,6404,2091,3.71E+14,2,2,0,0,2,2,0,0
37,119,6403,1049,3.71E+14,Block 1049,G5040,,,S,2506,0,35.5066692,-80.8517508,750,37,119,6403,1049,3.71E+14,11,11,0,0,9,9,0,0
37,119,6404,2085,3.71E+14,Block 2085,G5040,,,S,55040,0,35.4593753,-80.8125694,750,37,119,6404,2085,3.71E+14,12,12,0,0,8,8,0,0
37,119,6405,2089,3.71E+14,Block 2089,G5040,,,S,2644,0,35.4835951,-80.851988,750,37,119,6405,2089,3.71E+14,13,13,0,2,12,12,0,2
37,119,6405,2090,3.71E+14,Block 2090,G5040,,,S,4322,0,35.4836883,-80.8527327,750,37,119,6405,2090,3.71E+14,9,8,0,0,9,8,0,0
37,119,6403,3026,3.71E+14,Block 3026,G5040,,,S,2348,0,35.479114,-80.8305064,750,37,119,6403,3026,3.71E+14,0,0,0,0,0,0,0,0
37,119,6403,3052,3.71E+14,Block 3052,G5040,,,S,7,0,35.4889703,-80.8505357,750,37,119,6403,3052,3.71E+14,0,0,0,0,0,0,0,0
37,119,6405,2001,3.71E+14,Block 2001,G5040,,,S,13012,0,35.4915178,-80.8565865,750,37,119,6405,2001,3.71E+14,11,7,4,0,7,5,2,0
37,119,6405,1039,3.71E+14,Block 1039,G5040,,,S,0,24034,35.4963965,-80.8659776,750,37,119,6405,1039,3.71E+14,0,0,0,0,0,0,0,0
37,119,6104,4006,3.71E+14,Block 4006,G5040,,,S,1106145,21366,35.3086801,-80.8795819,750,37,119,6104,4006,3.71E+14,507,126,279,54,352,107,188,29
37,119,6105,1026,3.71E+14,Block 1026,G5040,,,S,68391,0,35.3398219,-80.879955,750,37,119,6105,1026,3.71E+14,189,45,111,50,121,31,71,26
37,119,6215,1032,3.71E+14,Block 1032,G5040,,,S,11607,0,35.3927637,-80.8731537,750,37,119,6215,1032,3.71E+14,62,44,3,14,50,37,3,10
37,119,6215,2009,3.71E+14,Block 2009,G5040,,,S,23892,0,35.3846406,-80.9157107,750,37,119,6215,2009,3.71E+14,52,47,5,3,33,30,3,1
37,119,6213,1075,3.71E+14,Block 1075,G5040,,,S,20343,0,35.3853157,-80.9228447,750,37,119,6213,1075,3.71E+14,40,34,5,3,29,25,4,2
37,119,6213,1058,3.71E+14,Block 1058,G5040,,,S,2154537,1956,35.3760174,-80.9541786,750,37,119,6213,1058,3.71E+14,7,7,0,0,7,7,0,0
37,119,5619,1012,3.71E+14,Block 1012,G5040,,,S,349011,5499,35.2519778,-80.6771213,750,37,119,5619,1012,3.71E+14,81,17,50,14,53,13,31,11
37,119,4000,4054,3.71E+14,Block 4054,G5040,,,S,13125,0,35.2318871,-80.9001318,750,37,119,4000,4054,3.71E+14,26,2,24,0,13,2,11,0
37,119,4000,3004,3.71E+14,Block 3004,G5040,,,S,430214,0,35.2286777,-80.9054448,750,37,119,4000,3004,3.71E+14,485,79,287,22,347,71,210,10
37,119,5522,1008,3.71E+14,Block 1008,G5040,,,S,41639,0,35.3214495,-80.7888983,750,37,119,5522,1008,3.71E+14,62,10,42,0,47,9,32,0
37,119,4400,2036,3.71E+14,Block 2036,G5040,,,S,13850,0,35.2908447,-80.8737107,750,37,119,4400,2036,3.71E+14,27,0,27,0,22,0,22,0
37,119,4000,4003,3.71E+14,Block 4003,G5040,,,S,493720,0,35.2388036,-80.9033974,750,37,119,4000,4003,3.71E+14,56,3,48,4,42,3,36,3
37,119,1508,2010,3.71E+14,Block 2010,G5040,,,S,51416,0,35.2449821,-80.73676,750,37,119,1508,2010,3.71E+14,37,6,13,15,24,6,8,11
37,119,5848,2007,3.71E+14,Block 2007,G5040,,,S,48024,0,35.0771216,-80.7432598,750,37,119,5848,2007,3.71E+14,0,0,0,0,0,0,0,0
37,119,5511,2005,3.71E+14,Block 2005,G5040,,,S,11050,0,35.3341063,-80.8013269,750,37,119,5511,2005,3.71E+14,0,0,0,0,0,0,0,0
37,119,6103,2016,3.71E+14,Block 2016,G5040,,,S,8022,0,35.3370226,-80.9355133,750,37,119,6103,2016,3.71E+14,0,0,0,0,0,0,0,0
37,119,4100,2010,3.71E+14,Block 2010,G5040,,,S,31803,0,35.2331571,-80.866314,750,37,119,4100,2010,3.71E+14,115,68,38,1,96,55,33,1
37,119,100,1002,3.71E+14,Block 1002,G5040,,,S,21098,0,35.2288134,-80.8479869,750,37,119,100,1002,3.71E+14,0,0,0,0,0,0,0,0
37,119,100,1015,3.71E+14,Block 1015,G5040,,,S,18440,0,35.2249979,-80.8474733,750,37,119,100,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,100,2010,3.71E+14,Block 2010,G5040,,,S,16953,0,35.2305629,-80.8438765,750,37,119,100,2010,3.71E+14,464,389,31,13,446,378,26,13
37,119,4600,2008,3.71E+14,Block 2008,G5040,,,S,23290,0,35.2594442,-80.8558788,750,37,119,4600,2008,3.71E+14,54,0,52,1,37,0,37,1
37,119,5842,1003,3.71E+14,Block 1003,G5040,,,S,12581,0,35.051414,-80.8119948,750,37,119,5842,1003,3.71E+14,101,69,18,15,79,57,14,8
37,119,5403,1009,3.71E+14,Block 1009,G5040,,,S,28944,0,35.307555,-80.8312994,750,37,119,5403,1009,3.71E+14,22,14,8,0,20,14,6,0
37,119,5403,2001,3.71E+14,Block 2001,G5040,,,S,37183,0,35.3010354,-80.8144544,750,37,119,5403,2001,3.71E+14,69,15,50,8,46,13,32,3
37,119,5403,1005,3.71E+14,Block 1005,G5040,,,S,1385435,1700,35.30401,-80.8333121,750,37,119,5403,1005,3.71E+14,350,82,158,93,226,65,108,46
37,119,5404,1014,3.71E+14,Block 1014,G5040,,,S,49576,0,35.2817497,-80.8213604,750,37,119,5404,1014,3.71E+14,97,5,74,19,64,4,49,13
37,119,5619,1027,3.71E+14,Block 1027,G5040,,,S,41021,0,35.2462264,-80.675958,750,37,119,5619,1027,3.71E+14,76,14,54,8,55,12,40,3
37,119,5404,2021,3.71E+14,Block 2021,G5040,,,S,21769,0,35.2837296,-80.8102319,750,37,119,5404,2021,3.71E+14,67,0,67,0,56,0,56,0
37,119,5512,1004,3.71E+14,Block 1004,G5040,,,S,28132,14570,35.3072234,-80.8138664,750,37,119,5512,1004,3.71E+14,0,0,0,0,0,0,0,0
37,119,5512,3009,3.71E+14,Block 3009,G5040,,,S,45263,0,35.3090457,-80.8039043,750,37,119,5512,3009,3.71E+14,41,0,35,8,31,0,29,4
37,119,5404,2015,3.71E+14,Block 2015,G5040,,,S,54727,0,35.2898429,-80.8137851,750,37,119,5404,2015,3.71E+14,58,28,29,1,49,25,23,1
37,119,5404,2017,3.71E+14,Block 2017,G5040,,,S,47906,0,35.2921204,-80.8103733,750,37,119,5404,2017,3.71E+14,40,24,10,12,30,21,6,7
37,119,5404,2018,3.71E+14,Block 2018,G5040,,,S,416762,13191,35.2882061,-80.8079322,750,37,119,5404,2018,3.71E+14,157,41,96,22,119,32,72,15
37,119,1300,1020,3.71E+14,Block 1020,G5040,,,S,22070,0,35.2379641,-80.7821994,750,37,119,1300,1020,3.71E+14,15,7,7,0,12,7,4,0
37,119,1300,1024,3.71E+14,Block 1024,G5040,,,S,19779,0,35.2370477,-80.7786481,750,37,119,1300,1024,3.71E+14,32,7,21,0,20,7,11,0
37,119,1504,2020,3.71E+14,Block 2020,G5040,,,S,25128,0,35.2396382,-80.7593674,750,37,119,1504,2020,3.71E+14,60,23,36,6,38,16,21,2
37,119,1504,3002,3.71E+14,Block 3002,G5040,,,S,38095,0,35.2382693,-80.7564003,750,37,119,1504,3002,3.71E+14,77,22,33,19,57,20,24,12
37,119,1608,1016,3.71E+14,Block 1016,G5040,,,S,26447,0,35.2353241,-80.7616962,750,37,119,1608,1016,3.71E+14,39,10,21,9,31,10,15,7
37,119,1608,2003,3.71E+14,Block 2003,G5040,,,S,32865,0,35.2362278,-80.7580136,750,37,119,1608,2003,3.71E+14,68,20,21,27,56,20,17,19
37,119,1603,2021,3.71E+14,Block 2021,G5040,,,S,46396,0,35.2223081,-80.7551596,750,37,119,1603,2021,3.71E+14,84,25,17,31,59,22,12,20
37,119,1603,2014,3.71E+14,Block 2014,G5040,,,S,46211,0,35.2261969,-80.7518475,750,37,119,1603,2014,3.71E+14,81,31,28,21,56,25,16,15
37,119,1507,3006,3.71E+14,Block 3006,G5040,,,S,34018,0,35.2421599,-80.7452058,750,37,119,1507,3006,3.71E+14,49,14,33,4,33,5,26,1
37,119,1609,2010,3.71E+14,Block 2010,G5040,,,S,12677,0,35.2223089,-80.7485034,750,37,119,1609,2010,3.71E+14,137,33,24,101,89,24,16,63
37,119,3106,1019,3.71E+14,Block 1019,G5040,,,S,44887,0,35.1401178,-80.873741,750,37,119,3106,1019,3.71E+14,77,55,10,30,63,47,8,20
37,119,3105,2007,3.71E+14,Block 2007,G5040,,,S,60530,0,35.1223867,-80.8644569,750,37,119,3105,2007,3.71E+14,82,80,0,0,67,65,0,0
37,119,3103,1020,3.71E+14,Block 1020,G5040,,,S,46019,0,35.1678143,-80.8596089,750,37,119,3103,1020,3.71E+14,60,50,8,0,51,45,5,0
37,119,3103,2037,3.71E+14,Block 2037,G5040,,,S,26504,0,35.1623353,-80.8638244,750,37,119,3103,2037,3.71E+14,28,26,2,1,24,22,2,1
37,119,3102,2004,3.71E+14,Block 2004,G5040,,,S,44486,0,35.1593005,-80.8665754,750,37,119,3102,2004,3.71E+14,62,61,0,1,53,52,0,1
37,119,3103,1021,3.71E+14,Block 1021,G5040,,,S,50218,0,35.1665656,-80.8601911,750,37,119,3103,1021,3.71E+14,76,66,2,0,60,53,2,0
37,119,3102,2007,3.71E+14,Block 2007,G5040,,,S,52968,0,35.1578497,-80.8673399,750,37,119,3102,2007,3.71E+14,66,64,1,1,61,59,1,1
37,119,3102,1010,3.71E+14,Block 1010,G5040,,,S,30658,0,35.1527562,-80.8645153,750,37,119,3102,1010,3.71E+14,41,40,0,1,35,35,0,0
37,119,3102,1006,3.71E+14,Block 1006,G5040,,,S,26508,0,35.1531884,-80.8498916,750,37,119,3102,1006,3.71E+14,0,0,0,0,0,0,0,0
37,119,5815,1000,3.71E+14,Block 1000,G5040,,,S,150974,3868,35.0929033,-80.789376,750,37,119,5815,1000,3.71E+14,94,90,2,2,80,76,2,2
37,119,6006,2022,3.71E+14,Block 2022,G5040,,,S,22214,1325,35.2652276,-80.9593919,750,37,119,6006,2022,3.71E+14,0,0,0,0,0,0,0,0
37,119,4303,1010,3.71E+14,Block 1010,G5040,,,S,60207,1983,35.2616272,-80.9344436,750,37,119,4303,1010,3.71E+14,12,10,0,0,11,9,0,0
37,119,800,1005,3.71E+14,Block 1005,G5040,,,S,11930,0,35.2336157,-80.8169555,750,37,119,800,1005,3.71E+14,29,7,20,1,28,7,19,1
37,119,3805,1016,3.71E+14,Block 1016,G5040,,,S,144391,2720,35.1881481,-80.9235897,750,37,119,3805,1016,3.71E+14,0,0,0,0,0,0,0,0
37,119,6010,3008,3.71E+14,Block 3008,G5040,,,S,125179,5027,35.296568,-80.9317639,750,37,119,6010,3008,3.71E+14,193,27,159,13,116,20,94,6
37,119,5620,1009,3.71E+14,Block 1009,G5040,,,S,0,2674,35.2264168,-80.6943423,750,37,119,5620,1009,3.71E+14,0,0,0,0,0,0,0,0
37,119,5524,3004,3.71E+14,Block 3004,G5040,,,S,155832,3964,35.3045885,-80.7860966,750,37,119,5524,3004,3.71E+14,231,28,184,27,150,20,120,15
37,119,6108,2012,3.71E+14,Block 2012,G5040,,,S,211733,10613,35.3112589,-80.8713703,750,37,119,6108,2012,3.71E+14,184,30,109,50,117,19,68,28
37,119,6007,3002,3.71E+14,Block 3002,G5040,,,S,31156,648,35.346545,-80.9699341,750,37,119,6007,3002,3.71E+14,3,3,0,0,3,3,0,0
37,119,6007,3018,3.71E+14,Block 3018,G5040,,,S,155742,3540,35.3352331,-80.9812844,750,37,119,6007,3018,3.71E+14,19,19,0,1,12,12,0,1
37,119,6404,2047,3.71E+14,Block 2047,G5040,,,S,35901,0,35.4639566,-80.8094954,750,37,119,6404,2047,3.71E+14,21,21,0,4,16,16,0,2
